"Rdate","Xhr.dectime","Spot","BHPA","BYMA","CFMA","DHPA","MEPA","OCPA","RBMA","RGMA","SCMA","WBPA","WEPA","YCPA"
"2005-12-19",6.46666666666667,"2C",10,0,0,0,15,0,0,0,6,0,0,0
"2005-12-19",6.55,"2C",11,1,0,0,8,4,0,0,3,0,0,0
"2005-12-19",6.63333333333333,"2B",14,0,1,0,5,7,0,0,5,0,0,0
"2005-12-19",6.71666666666667,"2C",0,0,1,0,1,0,0,0,0,0,0,0
"2005-12-19",6.8,"2C",9,0,1,0,1,0,0,0,0,0,0,0
"2005-12-19",6.88333333333333,"2C",0,0,0,0,1,0,0,0,0,0,0,0
"2005-12-19",8.88333333333333,"3C",0,1,0,0,0,0,0,0,4,0,0,0
"2005-12-19",8.96666666666667,"3C",0,12,0,0,0,0,0,6,16,0,0,0
"2005-12-21",5.81666666666667,"3C",0,0,3,0,1,0,0,0,0,0,0,0
"2005-12-21",5.9,"3C",0,0,0,0,14,0,0,0,0,0,0,0
"2005-12-21",5.98333333333333,"3C",0,0,15,0,38,0,20,0,0,0,0,0
"2005-12-21",6.06666666666667,"3C",0,0,15,0,50,0,10,0,0,0,0,0
"2005-12-21",6.15,"3C",0,0,7,0,40,0,10,0,1,0,0,0
"2005-12-21",6.23333333333333,"3C",0,0,7,0,15,0,5,0,4,0,0,0
"2005-12-21",6.31666666666667,"3C",0,0,8,0,23,0,5,0,0,0,0,0
"2005-12-21",6.4,"3C",0,0,4,0,21,0,10,0,0,0,0,0
"2005-12-23",5.11666666666667,"3C",0,0,18,0,0,0,0,0,0,0,0,0
"2005-12-23",5.2,"3C",0,0,50,0,35,0,13,0,0,0,0,0
"2005-12-23",5.28333333333333,"3C",0,0,23,0,105,0,15,0,0,0,0,0
"2005-12-23",5.36666666666667,"2C",0,0,7,0,71,0,27,0,1,0,0,0
"2005-12-23",5.36666666666667,"3C",0,0,20,0,159,0,38,0,0,0,0,2
"2005-12-23",5.45,"2A",0,0,0,0,116,0,0,0,0,0,0,0
"2005-12-23",5.45,"2C",0,0,0,0,129,0,22,0,1,0,0,0
"2005-12-23",5.45,"3C",0,0,14,0,86,0,18,0,0,0,0,2
"2005-12-23",5.53333333333333,"3C",0,1,6,0,0,0,24,0,1,0,0,0
"2005-12-23",5.61666666666667,"3C",0,0,26,0,110,0,5,0,0,0,0,1
"2005-12-23",5.7,"3C",1,2,14,0,109,0,17,0,0,0,0,5
"2005-12-23",5.78333333333333,"3C",1,0,9,0,96,0,8,0,0,0,0,0
"2005-12-23",5.86666666666667,"3C",2,2,7,0,68,0,10,0,0,0,0,0
"2005-12-23",5.95,"3C",8,0,6,0,46,0,7,0,0,0,0,0
"2005-12-23",6.03333333333333,"3C",11,2,6,0,36,0,7,0,0,0,0,0
"2005-12-23",6.11666666666667,"3C",23,2,6,0,29,1,4,0,2,0,0,0
"2005-12-23",6.2,"3C",1,2,3,0,15,0,6,0,5,0,0,0
"2005-12-23",6.28333333333333,"3C",4,0,0,0,2,0,0,0,3,0,0,0
"2005-12-23",6.36666666666667,"2A",0,0,0,10,0,0,0,0,0,0,0,0
"2005-12-23",6.36666666666667,"3C",5,14,2,0,17,0,0,0,0,0,0,0
"2005-12-23",6.45,"2A",0,0,0,3,0,0,0,0,0,0,0,0
"2005-12-23",6.45,"3C",3,0,5,0,5,0,0,0,0,0,0,0
"2005-12-23",6.53333333333333,"3C",0,0,3,0,2,0,0,0,0,0,0,0
"2005-12-23",6.61666666666667,"3C",0,0,3,0,5,0,0,0,0,0,0,0
"2005-12-27",5.28333333333333,"3C",0,0,34,0,1,0,3,0,0,0,0,0
"2005-12-27",5.36666666666667,"3C",0,0,33,0,30,0,17,0,0,0,0,0
"2005-12-27",5.45,"3C",0,0,27,0,64,0,3,0,0,0,0,0
"2005-12-27",5.53333333333333,"3C",0,1,24,0,102,0,6,0,4,0,0,0
"2005-12-27",5.61666666666667,"3C",0,0,11,0,108,0,10,0,0,0,0,0
"2005-12-27",5.7,"3C",0,0,7,0,77,0,6,0,2,0,0,0
"2005-12-27",5.78333333333333,"3C",1,0,8,0,64,0,8,0,0,0,0,0
"2005-12-27",5.86666666666667,"3C",1,0,5,0,66,0,15,0,0,0,0,0
"2005-12-27",5.95,"3C",1,2,12,0,58,0,23,0,0,0,0,0
"2005-12-27",6.03333333333333,"3C",0,2,6,0,48,2,22,0,0,0,0,0
"2005-12-27",6.11666666666667,"3C",12,1,4,0,26,2,5,0,1,0,0,0
"2005-12-27",6.2,"3C",9,0,6,0,24,1,7,0,0,0,0,0
"2005-12-27",6.28333333333333,"3C",5,0,3,0,23,8,6,0,4,0,0,0
"2005-12-27",6.36666666666667,"3C",0,0,2,0,2,3,4,0,3,0,0,0
"2005-12-27",6.45,"3C",0,1,1,0,8,1,0,2,4,0,0,0
"2005-12-27",6.53333333333333,"3C",8,1,0,0,6,0,0,2,4,0,0,0
"2005-12-27",6.61666666666667,"3C",5,1,0,0,9,1,0,0,1,0,0,0
"2005-12-27",6.78333333333333,"2A",0,0,0,68,0,0,0,0,0,0,0,0
"2005-12-27",6.86666666666667,"2A",0,0,0,26,0,0,0,0,0,1,1,0
"2005-12-27",6.95,"2A",0,0,0,12,0,0,0,0,0,5,5,0
"2005-12-29",5.28333333333333,"3C",0,0,9,0,0,0,0,0,0,0,0,0
"2005-12-29",5.36666666666667,"3C",0,0,24,0,88,0,31,0,0,0,0,0
"2005-12-29",5.45,"3C",0,0,28,0,114,0,24,0,1,0,0,2
"2005-12-29",5.53333333333333,"3C",0,0,25,0,104,0,5,0,0,0,0,4
"2005-12-29",5.61666666666667,"3C",1,0,18,0,99,0,7,0,0,0,0,0
"2005-12-29",5.7,"3C",0,1,2,0,39,0,9,0,0,0,0,0
"2005-12-29",5.78333333333333,"3C",0,4,9,0,37,0,16,1,1,0,0,0
"2005-12-29",5.86666666666667,"3C",1,1,2,0,30,0,0,0,0,0,0,0
"2005-12-29",5.95,"3C",3,0,3,0,31,2,6,0,1,0,0,0
"2005-12-29",6.03333333333333,"3C",0,0,1,0,38,3,0,0,3,0,0,0
"2005-12-29",6.11666666666667,"3C",7,0,1,0,10,0,0,0,0,0,0,0
"2005-12-29",6.2,"3C",6,0,2,0,7,0,0,0,0,0,0,0
"2005-12-29",6.28333333333333,"3C",10,0,0,0,6,1,4,0,0,0,0,0
"2005-12-29",6.38333333333333,"2A",0,0,0,116,0,0,0,0,0,0,31,0
"2005-12-29",6.38333333333333,"3C",5,0,2,0,20,0,4,0,0,0,0,0
"2005-12-29",6.45,"2A",0,0,0,5,0,0,0,0,0,0,28,0
"2005-12-29",6.45,"3C",8,0,0,0,8,0,3,0,1,0,0,0
"2005-12-29",6.55,"2A",0,0,0,67,0,0,0,0,0,0,21,0
"2005-12-29",6.55,"3C",0,0,0,0,2,0,0,0,0,1,1,0
"2005-12-29",6.61666666666667,"2A",0,0,0,3,0,0,0,0,0,0,0,0
"2006-10-01",5.4,"2C",0,0,0,0,0,0,4,0,0,0,0,0
"2006-10-01",5.56666666666667,"2C",0,2,0,0,0,0,5,0,0,0,0,0
"2006-10-01",5.73333333333333,"3C",0,8,5,0,0,0,0,0,5,0,0,0
"2006-10-01",5.81666666666667,"1A",0,0,0,0,2,0,0,0,0,0,0,0
"2006-10-01",5.81666666666667,"3C",0,11,11,0,8,0,3,0,5,0,0,0
"2006-10-01",5.9,"3C",0,10,3,0,2,0,0,0,3,0,0,0
"2006-10-01",5.98333333333333,"3C",0,13,1,0,8,0,0,0,0,0,0,0
"2006-10-01",6.06666666666667,"1A",0,0,0,6,0,0,0,0,0,4,0,0
"2006-10-01",6.15,"1A",0,0,0,0,0,0,0,0,0,4,0,0
"2006-10-01",6.23333333333333,"1A",0,0,0,0,0,0,2,0,0,3,0,0
"2006-10-01",6.23333333333333,"2C",0,6,0,0,0,0,0,0,0,0,0,0
"2006-10-01",6.31666666666667,"1A",0,0,0,0,0,0,0,0,0,4,0,0
"2006-10-01",6.4,"1A",0,0,1,0,0,0,2,0,0,0,0,0
"2006-10-01",6.48333333333333,"1A",0,6,0,0,0,0,2,0,0,0,0,0
"2006-10-01",6.56666666666667,"1A",0,0,0,0,0,0,2,0,0,0,0,0
"2006-10-03",5.45,"2C",0,0,0,0,0,0,27,0,0,0,0,0
"2006-10-03",5.53333333333333,"2C",0,5,7,0,0,0,18,0,0,0,0,4
"2006-10-03",5.61666666666667,"2C",14,7,0,0,0,8,0,0,0,0,0,5
"2006-10-03",5.7,"1A",0,0,0,0,0,0,0,0,0,1,0,0
"2006-10-03",5.78333333333333,"1A",0,0,0,0,0,0,0,0,0,7,0,0
"2006-10-03",5.86666666666667,"1A",0,0,0,0,0,0,1,0,0,1,0,0
"2006-10-03",5.86666666666667,"1B",0,0,0,20,0,0,0,0,0,0,0,0
"2006-10-03",5.95,"1A",0,2,0,0,0,0,0,0,0,4,0,0
"2006-10-03",5.95,"1B",0,0,1,7,0,0,4,0,0,0,18,0
"2006-10-03",6.03333333333333,"1A",0,9,0,0,0,0,0,0,3,3,0,0
"2006-10-03",6.03333333333333,"1B",0,0,0,2,0,4,0,0,0,0,22,0
"2006-10-03",6.11666666666667,"1A",0,8,0,0,0,0,0,0,2,3,15,0
"2006-10-03",6.11666666666667,"1B",0,0,0,7,0,7,0,0,0,0,25,0
"2006-10-03",6.2,"1A",0,0,0,0,0,0,0,0,0,5,0,0
"2006-10-03",6.2,"1B",0,0,0,0,0,12,0,0,0,0,18,0
"2006-10-03",6.2,"2C",5,8,0,0,27,0,0,0,2,0,0,1
"2006-10-03",6.28333333333333,"1A",0,0,0,1,0,0,0,0,0,7,1,0
"2006-10-03",6.28333333333333,"2B",0,0,0,10,1,0,0,0,0,0,0,0
"2006-10-03",6.28333333333333,"2C",0,6,0,0,15,0,0,0,4,0,0,0
"2006-10-03",6.36666666666667,"1A",0,0,0,0,0,0,0,0,0,1,0,0
"2006-10-03",6.36666666666667,"2B",0,0,0,7,0,0,0,0,0,0,0,0
"2006-10-03",6.36666666666667,"2C",0,10,0,0,16,0,0,1,7,0,0,0
"2006-10-03",6.45,"2B",0,0,0,9,0,0,0,0,0,0,0,0
"2006-10-03",6.45,"2C",0,3,0,0,30,0,2,0,8,0,0,0
"2006-10-03",6.53333333333333,"2C",0,0,0,0,40,0,0,0,7,0,0,0
"2006-10-03",6.61666666666667,"2C",0,0,1,0,2,0,0,0,5,0,0,0
"2006-10-03",6.95,"2B",0,1,0,0,0,0,0,0,0,0,0,0
"2006-10-03",7.28333333333333,"2B",0,0,0,22,0,0,0,0,0,3,0,0
"2006-10-03",7.53333333333333,"1B",0,0,0,20,0,0,0,0,0,0,0,0
"2006-10-03",8.11666666666667,"1A",0,0,0,0,0,0,0,3,0,0,0,0
"2006-10-03",8.2,"1A",0,0,0,0,0,0,0,4,0,0,0,0
"2006-10-03",8.28333333333333,"1A",0,2,0,0,0,0,0,4,0,0,0,0
"2006-10-03",8.36666666666667,"1A",0,0,0,0,0,0,0,2,0,0,0,0
"2006-10-03",8.45,"1B",0,0,0,0,0,0,0,1,0,0,0,0
"2006-10-03",8.53333333333333,"1B",0,0,0,0,0,0,0,4,0,0,0,0
"2006-10-05",5.41666666666667,"2C",0,0,0,0,0,0,35,0,0,0,0,0
"2006-10-05",5.5,"1A",0,0,7,0,1,0,5,0,0,0,0,0
"2006-10-05",5.5,"2C",0,0,0,0,0,0,0,0,0,0,0,15
"2006-10-05",5.58333333333333,"1A",0,0,0,0,2,0,0,0,0,0,0,0
"2006-10-05",5.58333333333333,"2C",4,9,8,0,0,0,0,0,1,0,0,3
"2006-10-05",5.66666666666667,"1A",0,0,0,0,0,0,0,0,0,3,0,0
"2006-10-05",5.66666666666667,"2C",2,12,11,0,3,0,3,0,0,0,0,15
"2006-10-05",5.75,"1A",0,3,5,0,0,0,0,0,1,0,0,0
"2006-10-05",5.83333333333333,"1A",0,4,5,0,1,0,0,0,0,1,0,0
"2006-10-05",5.83333333333333,"2C",2,4,1,0,0,0,1,0,0,0,0,1
"2006-10-05",5.91666666666667,"1A",0,2,0,0,0,0,0,0,0,2,0,1
"2006-10-05",5.91666666666667,"1B",0,1,1,0,1,0,0,0,0,0,11,0
"2006-10-05",6,"1A",0,8,0,1,0,0,0,0,0,8,0,0
"2006-10-05",6,"1B",0,0,0,0,1,0,0,0,0,0,2,0
"2006-10-05",6,"2B",0,0,0,1,0,0,0,0,0,0,0,7
"2006-10-05",6,"2C",0,11,6,0,18,0,0,0,4,0,0,0
"2006-10-05",6.08333333333333,"1A",0,8,0,0,2,0,0,0,0,4,0,0
"2006-10-05",6.08333333333333,"1B",0,0,0,0,0,0,1,0,0,0,13,0
"2006-10-05",6.08333333333333,"2C",0,11,4,0,35,0,0,0,5,0,0,5
"2006-10-05",6.16666666666667,"1A",0,3,0,0,0,0,0,0,4,2,0,0
"2006-10-05",6.16666666666667,"1B",0,0,0,0,0,0,0,0,8,0,10,0
"2006-10-05",6.16666666666667,"2C",1,3,2,0,46,0,0,0,8,0,0,0
"2006-10-05",6.25,"1A",0,0,0,0,0,0,0,0,1,7,0,0
"2006-10-05",6.25,"1B",0,0,0,0,0,0,0,0,0,0,14,0
"2006-10-05",6.25,"2C",5,7,3,0,43,0,0,0,5,0,0,0
"2006-10-05",6.41666666666667,"2C",0,0,2,0,0,0,0,0,0,0,0,0
"2006-10-05",6.5,"1A",0,0,2,0,1,0,0,0,0,1,5,0
"2006-10-05",6.58333333333333,"1A",0,0,0,0,8,0,0,0,0,0,0,0
"2006-10-05",6.66666666666667,"1A",0,0,0,0,0,0,0,0,0,0,3,0
"2006-10-07",5.56666666666667,"2C",0,0,0,0,0,0,7,0,0,0,0,0
"2006-10-07",5.65,"1A",0,0,0,3,0,0,0,0,0,3,0,0
"2006-10-07",5.65,"2C",17,2,10,0,0,2,24,0,0,0,0,9
"2006-10-07",5.73333333333333,"1A",0,0,0,3,0,0,0,0,0,0,0,0
"2006-10-07",5.73333333333333,"2C",19,0,22,0,0,7,13,0,0,0,0,5
"2006-10-07",5.98333333333333,"1A",0,0,1,1,0,0,0,0,0,5,7,0
"2006-10-07",5.98333333333333,"2A",0,0,0,29,0,0,0,0,0,0,0,0
"2006-10-07",6.06666666666667,"1A",0,0,7,0,0,3,0,0,0,8,4,0
"2006-10-07",6.06666666666667,"2A",0,0,3,10,0,12,0,0,0,0,0,0
"2006-10-07",6.15,"1A",0,0,9,3,0,5,0,0,0,4,3,0
"2006-10-07",6.15,"2A",0,0,3,10,0,14,0,0,0,0,0,0
"2006-10-07",6.23333333333333,"1A",0,0,5,3,0,4,0,0,0,0,4,0
"2006-10-07",6.23333333333333,"2A",0,0,5,9,0,10,0,0,0,0,0,0
"2006-10-07",6.48333333333333,"1A",0,0,0,19,0,0,0,0,0,0,0,0
"2006-10-07",6.56666666666667,"1A",0,0,0,35,0,1,0,0,0,0,0,0
"2006-10-07",6.65,"1A",0,0,0,13,0,3,0,0,0,0,0,0
"2006-10-07",6.9,"1A",0,0,0,0,0,0,0,0,0,0,39,0
"2006-10-09",5.7,"1A",0,0,0,0,0,0,1,0,0,0,13,1
"2006-10-09",5.78333333333333,"1A",0,0,0,13,0,0,1,0,0,6,30,1
"2006-10-09",5.86666666666667,"1A",0,0,0,15,0,0,1,0,0,5,40,1
"2006-10-09",5.95,"1A",0,0,0,13,0,0,1,0,0,7,37,1
"2006-10-09",6.03333333333333,"1A",0,0,0,18,0,0,2,0,0,6,40,0
"2006-10-09",6.11666666666667,"1A",0,0,2,23,0,0,3,0,0,7,42,0
"2006-10-09",6.2,"1A",0,0,2,12,0,7,0,0,1,6,30,0
"2006-10-09",6.28333333333333,"1A",0,7,2,2,0,0,0,0,6,6,11,0
"2006-10-09",6.36666666666667,"1A",0,2,1,9,0,0,0,0,7,4,12,0
"2006-10-09",6.45,"1A",0,0,0,0,0,4,0,0,0,0,22,0
"2006-10-09",6.53333333333333,"1A",0,0,0,0,1,0,0,0,5,0,2,0
"2006-10-09",6.61666666666667,"1A",0,5,1,0,39,0,0,0,3,0,0,0
"2006-10-09",6.61666666666667,"1B",0,0,1,2,0,0,0,0,0,2,21,0
"2006-10-09",6.7,"1A",0,1,1,0,34,0,0,0,4,0,0,0
"2006-10-09",6.7,"1B",0,0,0,0,0,0,0,0,0,0,17,0
"2006-10-11",5.33333333333333,"2C",0,0,0,0,0,0,9,0,0,0,0,0
"2006-10-11",5.41666666666667,"2C",10,17,0,0,0,0,0,0,2,0,30,10
"2006-10-11",5.5,"1A",0,0,0,0,0,0,0,0,0,0,80,0
"2006-10-11",5.5,"2C",10,7,0,0,0,0,0,0,1,0,0,7
"2006-10-11",5.58333333333333,"1A",0,0,0,0,0,0,0,0,0,0,160,0
"2006-10-11",5.58333333333333,"2C",20,13,0,0,0,6,0,0,2,0,0,4
"2006-10-11",5.66666666666667,"1A",0,0,0,0,0,0,0,0,0,4,180,0
"2006-10-11",5.66666666666667,"2C",12,17,0,0,2,8,0,0,2,0,7,4
"2006-10-11",5.75,"1A",0,0,0,0,0,0,0,0,0,5,55,0
"2006-10-11",5.75,"2C",18,26,0,0,3,12,0,0,0,0,0,8
"2006-10-11",5.83333333333333,"1A",0,0,0,0,0,0,0,0,0,2,80,0
"2006-10-11",5.83333333333333,"2C",16,10,0,0,3,10,0,0,3,0,0,2
"2006-10-11",5.91666666666667,"1A",0,0,0,0,0,0,0,0,0,5,40,0
"2006-10-11",5.91666666666667,"2C",8,21,0,0,5,6,0,0,5,0,0,2
"2006-10-11",6,"1A",0,0,2,0,5,7,0,0,0,3,100,0
"2006-10-11",6,"2C",5,13,0,0,55,0,0,0,2,0,0,0
"2006-10-11",6.08333333333333,"1A",0,0,0,0,3,1,0,0,0,4,0,0
"2006-10-11",6.16666666666667,"1A",0,0,0,9,1,5,0,0,0,13,17,0
"2006-10-11",6.33333333333333,"1A",0,0,0,0,1,3,0,0,0,3,36,0
"2006-10-11",6.41666666666667,"1A",0,0,1,0,0,0,0,0,0,5,26,0
"2006-10-11",6.5,"1A",0,0,0,0,12,0,0,0,0,2,1,0
"2006-10-11",6.58333333333333,"1A",0,0,0,0,0,0,0,0,0,2,3,0
"2006-10-11",6.58333333333333,"2A",0,0,2,0,0,6,2,0,0,0,6,0
"2006-10-11",6.66666666666667,"1A",0,0,0,0,0,0,0,0,0,0,17,0
"2006-10-11",6.66666666666667,"2A",0,0,0,0,0,0,2,0,0,0,1,0
"2006-10-11",6.75,"2A",0,3,0,0,0,0,0,0,2,0,0,0
"2006-10-15",5.45,"2C",0,0,0,0,0,0,8,0,0,0,0,0
"2006-10-15",5.53333333333333,"2C",0,0,6,0,0,0,17,0,0,0,0,1
"2006-10-15",5.61666666666667,"2C",0,0,11,0,0,1,16,0,0,0,0,9
"2006-10-15",5.7,"2C",3,9,7,0,0,2,8,0,2,0,0,2
"2006-10-15",5.78333333333333,"2C",2,9,7,0,0,2,0,0,6,0,0,0
"2006-10-15",5.86666666666667,"2C",10,7,2,0,0,1,1,0,1,0,0,0
"2006-10-15",5.95,"1A",0,0,0,0,0,0,0,0,0,2,0,0
"2006-10-15",6.03333333333333,"1A",0,0,0,0,0,0,0,0,0,4,0,0
"2006-10-15",6.11666666666667,"1A",0,0,2,0,1,0,0,0,0,0,58,0
"2006-10-15",6.2,"1A",0,0,5,0,1,0,0,0,0,0,58,0
"2006-10-15",6.28333333333333,"1A",0,0,2,0,9,0,0,0,0,0,76,0
"2006-10-15",6.28333333333333,"1B",0,0,2,0,0,0,0,0,0,0,0,2
"2006-10-15",6.36666666666667,"1A",0,0,7,2,22,0,0,0,0,0,21,1
"2006-10-15",6.45,"1A",0,0,1,0,36,0,0,0,0,0,4,1
"2006-10-15",6.53333333333333,"1A",0,0,2,0,32,0,0,0,0,1,64,0
"2006-10-15",6.53333333333333,"1B",0,0,0,0,0,0,0,0,0,2,3,0
"2006-10-15",6.61666666666667,"1A",0,0,2,0,41,1,1,0,0,2,72,0
"2006-10-15",6.7,"1A",0,0,0,0,0,0,6,0,0,0,0,0
"2006-10-15",6.7,"1B",0,0,0,2,35,0,0,0,0,0,84,0
"2006-10-15",6.7,"2C",0,0,0,0,0,0,0,0,0,0,1,0
"2006-10-15",6.78333333333333,"1A",0,0,0,0,3,0,0,0,0,1,51,0
"2006-10-15",6.78333333333333,"2C",0,0,0,0,0,0,10,0,0,0,0,0
"2006-10-15",6.86666666666667,"1A",0,0,0,0,13,1,0,0,0,0,32,0
"2006-10-15",6.86666666666667,"2C",0,1,0,0,0,0,8,0,0,0,0,0
"2006-10-15",6.95,"1A",0,1,1,0,29,0,0,0,0,0,54,0
"2006-10-15",6.95,"2C",0,0,0,0,0,0,4,0,0,0,0,0
"2006-10-15",7.03333333333333,"1A",0,0,0,0,0,0,0,0,0,0,27,0
"2006-10-15",7.11666666666667,"1A",0,0,1,40,0,0,0,0,0,0,0,2
"2006-10-15",7.11666666666667,"1B",0,0,0,0,0,0,0,0,0,3,0,0
"2006-10-15",7.11666666666667,"2A",0,0,0,0,0,1,0,0,0,0,13,0
"2006-10-15",7.2,"1A",0,0,0,46,0,0,0,0,0,1,0,1
"2006-10-15",7.28333333333333,"1A",0,0,0,80,0,0,0,0,0,0,0,2
"2006-10-15",7.36666666666667,"1A",0,0,0,84,0,6,0,0,0,0,0,2
"2006-10-15",7.53333333333333,"1A",0,0,0,49,0,16,0,0,0,0,0,0
"2006-10-17",5.51666666666667,"2C",0,0,0,0,0,0,23,0,0,0,0,0
"2006-10-17",5.6,"2C",0,4,0,0,0,0,0,0,0,0,0,0
"2006-10-17",5.68333333333333,"2C",0,3,0,0,0,0,0,0,0,0,0,0
"2006-10-17",5.76666666666667,"2C",0,8,0,0,0,0,0,0,1,0,0,0
"2006-10-17",5.85,"2C",0,4,0,0,0,0,0,0,1,0,0,0
"2006-10-17",5.93333333333333,"1A",0,0,3,0,0,0,0,0,0,3,2,0
"2006-10-17",5.93333333333333,"2C",0,8,3,0,0,0,0,0,0,0,0,0
"2006-10-17",6.01666666666667,"1A",0,0,0,0,0,0,0,0,0,0,1,3
"2006-10-17",6.01666666666667,"2C",0,2,3,0,0,0,0,0,0,0,0,0
"2006-10-17",6.1,"1A",0,0,0,0,0,0,0,0,0,0,1,0
"2006-10-17",6.18333333333333,"1A",0,0,0,0,0,0,0,0,0,0,1,0
"2006-10-17",6.26666666666667,"1A",0,0,0,0,0,0,0,0,0,0,3,0
"2006-10-17",6.35,"2A",0,0,0,14,0,4,0,0,0,0,0,0
"2006-10-17",6.43333333333333,"2A",0,0,0,5,0,2,0,0,0,0,0,0
"2006-10-17",6.51666666666667,"2A",0,0,1,0,0,0,0,0,0,0,8,0
"2006-10-17",6.6,"2A",0,0,1,0,0,0,0,0,0,0,12,0
"2006-10-17",6.68333333333333,"2A",0,0,0,0,0,0,0,0,0,3,6,0
"2006-10-19",5.45,"2C",0,0,3,0,0,0,26,0,0,0,0,0
"2006-10-19",5.53333333333333,"2C",0,0,4,0,0,0,20,0,0,0,0,0
"2006-10-19",5.61666666666667,"2C",0,0,0,0,0,0,13,0,0,0,0,0
"2006-10-19",5.7,"2B",0,0,0,0,0,0,0,0,0,0,0,5
"2006-10-19",5.7,"2C",0,0,0,0,0,0,2,0,0,0,0,0
"2006-10-19",5.78333333333333,"1A",0,0,1,0,0,0,0,0,2,0,0,0
"2006-10-19",5.78333333333333,"2B",0,0,7,0,0,0,0,0,0,0,0,5
"2006-10-19",5.95,"2C",0,0,0,0,0,0,6,0,0,0,0,0
"2006-10-19",6.03333333333333,"2C",0,0,0,0,0,0,6,0,0,0,0,0
"2006-10-19",6.36666666666667,"2B",0,0,0,0,0,0,0,0,0,3,0,0
"2006-10-19",6.7,"2A",0,0,0,7,0,0,0,0,0,3,0,0
"2006-10-19",6.78333333333333,"2A",0,0,0,5,0,2,0,0,0,2,0,0
"2006-10-19",6.86666666666667,"2C",10,0,0,0,0,1,0,0,0,0,0,0
"2006-10-19",7.78333333333333,"1B",0,0,0,8,0,0,0,0,0,0,1,0
"2006-10-19",8.2,"1A",0,0,0,0,0,0,0,0,0,0,8,0
"2006-10-19",8.28333333333333,"1A",0,0,0,0,0,0,0,0,0,0,11,0
"2006-10-19",8.36666666666667,"1A",0,0,0,0,0,0,0,0,0,0,7,0
"2006-10-21",5.45,"2C",0,0,0,0,0,0,32,0,0,0,0,0
"2006-10-21",5.53333333333333,"2C",0,24,4,0,0,0,6,0,0,0,0,1
"2006-10-21",5.61666666666667,"2C",0,20,0,0,0,0,1,0,0,0,0,3
"2006-10-21",5.7,"1A",0,0,0,0,0,0,0,0,0,1,0,0
"2006-10-21",5.7,"2C",0,22,0,0,0,0,4,0,0,0,0,2
"2006-10-21",5.78333333333333,"2C",0,5,0,0,0,0,0,0,0,0,0,1
"2006-10-21",5.86666666666667,"2C",3,12,0,0,6,0,3,0,0,0,0,0
"2006-10-21",5.95,"2C",14,16,6,0,15,12,15,0,0,0,0,6
"2006-10-21",6.11666666666667,"2C",16,7,1,0,37,5,0,0,0,0,0,2
"2006-10-21",6.2,"2C",0,0,0,0,4,0,0,0,0,0,0,0
"2006-10-21",6.28333333333333,"2C",2,4,0,0,2,2,0,0,0,0,0,0
"2006-10-21",6.36666666666667,"2B",0,0,0,0,0,0,0,0,0,0,6,1
"2006-10-21",6.36666666666667,"2C",0,9,0,0,58,0,0,0,0,0,0,0
"2006-10-21",6.45,"2B",0,0,0,0,0,0,0,0,0,0,10,1
"2006-10-21",8.36666666666667,"2B",0,0,0,0,0,0,0,2,0,0,0,0
"2006-10-21",8.78333333333333,"2C",0,7,0,0,0,0,0,1,0,0,0,0
"2006-10-23",5.28333333333333,"2C",0,0,0,0,0,0,56,0,0,0,0,0
"2006-10-23",5.36666666666667,"2B",0,0,8,0,0,0,1,0,0,0,0,9
"2006-10-23",5.36666666666667,"2C",0,1,28,0,0,0,19,0,0,0,0,0
"2006-10-23",5.45,"2B",0,0,0,0,0,0,0,0,0,0,0,1
"2006-10-23",5.45,"2C",1,6,14,0,0,0,7,0,3,0,0,1
"2006-10-23",5.53333333333333,"2C",1,21,12,0,0,0,7,0,7,0,0,1
"2006-10-23",5.61666666666667,"2C",6,30,5,0,1,1,8,0,3,0,0,3
"2006-10-23",5.7,"2C",12,36,7,0,0,18,12,0,7,0,0,15
"2006-10-23",5.78333333333333,"2C",20,23,7,0,15,16,0,0,11,0,0,4
"2006-10-23",5.86666666666667,"2C",19,19,4,0,75,16,0,0,3,0,0,3
"2006-10-23",5.95,"2C",1,2,1,0,8,1,0,0,0,0,0,0
"2006-10-23",6.03333333333333,"2C",1,11,0,0,24,1,0,0,0,0,0,0
"2006-10-23",6.11666666666667,"1B",0,1,0,0,1,0,0,0,2,0,0,0
"2006-10-23",6.11666666666667,"2C",1,15,2,0,120,1,0,0,0,0,0,0
"2006-10-23",6.2,"1B",0,1,0,0,0,0,0,0,0,0,0,0
"2006-10-23",6.2,"2C",8,13,2,0,176,13,0,0,1,0,0,0
"2006-10-23",6.28333333333333,"2C",5,14,0,0,150,10,0,0,4,0,0,0
"2006-10-23",6.36666666666667,"2B",0,0,0,1,0,0,0,0,0,1,0,0
"2006-10-23",6.45,"2B",0,0,0,0,0,0,0,0,0,3,0,0
"2006-10-23",6.53333333333333,"2B",0,0,0,9,0,0,0,0,0,3,2,0
"2006-10-23",6.61666666666667,"2B",1,0,0,7,0,0,0,0,0,0,0,0
"2006-10-23",6.7,"2B",10,0,0,5,0,0,0,0,0,0,3,0
"2006-10-23",6.78333333333333,"2B",7,0,0,0,3,0,0,0,0,0,6,0
"2006-10-23",6.86666666666667,"2B",4,0,0,0,3,0,0,0,0,0,1,0
"2006-10-23",7.03333333333333,"2A",0,0,0,0,0,0,0,0,0,1,0,0
